,_file,copyright,date,location,pano_id,status,Unnamed: 0,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
15748,gsv_15748.jpg,© Google,2017-06-01,"{'lat': 42.33901696164281, 'lng': -71.03753957600114}",9V_Y3gyblsIdaZznGps7Eg,OK,19378,Boston,42.338974,-71.038101,21.005527,0,POINT (-71.038101 42.338974),54198,Industrial
15684,gsv_15684.jpg,© Google,2018-10-01,"{'lat': 42.38771004474005, 'lng': -71.01778811352118}",Ids6UOtZfRGcA5svr-_mmA,OK,51551,Boston,42.387726,-71.01783,21.624537,0,POINT (-71.01783 42.387726),55454,Industrial
11075,gsv_11075.jpg,© Google,2018-07-01,"{'lat': 42.2899619566336, 'lng': -71.1097307613615}",HEuS15e1d_N72yweUY313Q,OK,119332,Boston,42.290039,-71.109688,25.835812,1,POINT (-71.10968800000001 42.290039),55841,Open Space
2518,gsv_2518.jpg,© Google,2018-11-01,"{'lat': 42.28123233827824, 'lng': -71.17071508075809}",ppgPjwnSNCK3SYZ-mAlnsg,OK,114208,Boston,42.281261,-71.17067,27.32872,1,POINT (-71.17067 42.281261),54446,Residential
13846,gsv_13846.jpg,© Google,2018-11-01,"{'lat': 42.29609020182775, 'lng': -71.11789337513144}",9Qj7MTmSQfXSOjMkcW_fPQ,OK,121872,Boston,42.295887,-71.11756899999997,26.087965,1,POINT (-71.11756899999997 42.295887),55819,Industrial
5247,gsv_5247.jpg,© Google,2018-08-01,"{'lat': 42.3238758, 'lng': -71.0856606}",K7lMym6N0-aUqI0FEE2adw,OK,11331,Boston,42.324024,-71.08538100000001,21.043941,0,POINT (-71.08538100000001 42.324024),55546,Residential
10338,gsv_10338.jpg,© Google,2018-07-01,"{'lat': 42.32769958409126, 'lng': -71.10230502678776}",CgMf1geG3kBRNqMdmn1hIA,OK,12933,Boston,42.327923,-71.102272,30.960602,1,POINT (-71.102272 42.327923),55069,Open Space
13553,gsv_13553.jpg,© Google,2018-07-01,"{'lat': 42.30571529875553, 'lng': -71.10933565628851}",dlzdG9d7Ek8InWrwnOxEFA,OK,125540,Boston,42.305733000000004,-71.109261,30.829731,1,POINT (-71.109261 42.305733),55787,Industrial
3886,gsv_3886.jpg,© Google,2018-08-01,"{'lat': 42.32415782055536, 'lng': -71.08174548673027}",gwHiFSnBq9bBfSrdIVv4pQ,OK,11324,Boston,42.324024,-71.08163499999998,26.850403000000004,1,POINT (-71.08163499999998 42.324024),55544,Residential
19028,gsv_19028.jpg,© Google,2018-08-01,"{'lat': 42.35144669254354, 'lng': -71.07232011991505}",XPyXwLbaPIgburNPKcOUhw,OK,28088,Boston,42.35165,-71.07243299999998,34.213509,1,POINT (-71.07243299999998 42.35165),55198,Business
9184,gsv_9184.jpg,© Google,2016-10-01,"{'lat': 42.34392662062753, 'lng': -71.09829934568378}",vOccpGuKc5Zd-zPQqtJMYA,OK,22496,Boston,42.343849,-71.09832800000002,19.82585,0,POINT (-71.09832800000002 42.343849),55181,Residential
7013,gsv_7013.jpg,© Google,2013-08-01,"{'lat': 42.27305103031832, 'lng': -71.16345356035525}",OZJKSXtNnSOq8rM44ZiBJQ,OK,108218,Boston,42.272812,-71.163162,23.247114,0,POINT (-71.163162 42.272812),54449,Residential
3278,gsv_3278.jpg,© Google,2013-08-01,"{'lat': 42.24289913458966, 'lng': -71.13688307197313}",fbbKfHekUGUqjwbR-MRuLw,OK,86129,Boston,42.243237,-71.136703,25.015886,1,POINT (-71.136703 42.243237),54396,Residential
5391,gsv_5391.jpg,© Google,2018-06-01,"{'lat': 42.3074624076217, 'lng': -71.12427958941495}",5rWmlUiKp6lnlfdVMIWXLw,OK,126126,Boston,42.307262,-71.124512,21.968412,0,POINT (-71.124512 42.307262),54244,Residential
19119,gsv_19119.jpg,© Google,2018-11-01,"{'lat': 42.2867724328523, 'lng': -71.13112217396099}",_6-GQi6zAoff54tMw5flnQ,OK,117613,Boston,42.286789,-71.13108100000002,23.131069,0,POINT (-71.13108100000002 42.286789),54271,Business
13500,gsv_13500.jpg,© Google,2018-10-01,"{'lat': 42.33344568940365, 'lng': -71.16055293691124}",Z6D1vLN8AAkCF0ADKv57Ng,OK,135955,Boston,42.333633,-71.160324,15.118303,0,POINT (-71.160324 42.333633),55357,Open Space
14081,gsv_14081.jpg,© Google,2013-08-01,"{'lat': 42.33915034687884, 'lng': -71.02314587623015}",UB2r4J6wlD5lBjVHLzSjbQ,OK,19555,Boston,42.339287,-71.022896,15.092759,0,POINT (-71.022896 42.339287),54434,Industrial
708,gsv_708.jpg,© Google,2018-09-01,"{'lat': 42.29982654543201, 'lng': -71.05178029287087}",xT1h_1RAscpnU8JsFiMd9Q,OK,3402,Boston,42.299648,-71.051796,28.477172999999997,1,POINT (-71.051796 42.299648),55695,Residential
13626,gsv_13626.jpg,© Google,2018-08-01,"{'lat': 42.332061481961, 'lng': -71.07175475487574}",nIidXmDhgpBlhbWhsJYejQ,OK,15133,Boston,42.33215,-71.07206,25.459419,1,POINT (-71.07205999999999 42.33215),54519,Industrial
13555,gsv_13555.jpg,© Richard Regitano Jr,2014-08-01,"{'lat': 42.352561, 'lng': -71.0480764}",CAoSLEFGMVFpcE1ZaEM0WGg2NlFqMy0wWktKZUxXWGQ3WmtwWUpiZ3NTYzV1V255,OK,28711,Boston,42.352623,-71.048233,28.350966999999997,1,POINT (-71.048233 42.352623),55424,Industrial
4162,gsv_4162.jpg,© Google,2018-08-01,"{'lat': 42.28708477707167, 'lng': -71.03985617667702}",zx3S_M2BUD2boyoR37_iPw,OK,117881,Boston,42.287116999999995,-71.04008499999998,27.422415,1,POINT (-71.04008499999998 42.287117),55721,Residential
6043,gsv_6043.jpg,© Google,2018-09-01,"{'lat': 42.38432630385083, 'lng': -71.0179856059196}",gpE2WnQ_5XCH13gTrHa5gA,OK,49465,Boston,42.384147999999996,-71.01802099999998,21.881329,0,POINT (-71.01802099999998 42.384148),55447,Residential
2548,gsv_2548.jpg,© Google,2018-07-01,"{'lat': 42.32725649404669, 'lng': -71.10637998190305}",dFO-Er5kFl_yOyq7qK126Q,OK,12803,Boston,42.327599,-71.10620899999998,32.432259,1,POINT (-71.10620899999998 42.327599),55023,Residential
13433,gsv_13433.jpg,© Google,2018-10-01,"{'lat': 42.36223666614588, 'lng': -71.07230839855985}",nxAqOmOCzE_k7_HSjeq6VA,OK,34497,Boston,42.362373,-71.072624,23.230385000000002,0,POINT (-71.072624 42.362373),55203,Open Space
14316,gsv_14316.jpg,© Google,2018-09-01,"{'lat': 42.33080079453478, 'lng': -71.07761230088707}",pRu3Y3QGXy4OHBZ8FoAJeQ,OK,14368,Boston,42.330849,-71.07769,19.23118,0,POINT (-71.07769 42.330849),54519,Industrial
6329,gsv_6329.jpg,© Google,2018-08-01,"{'lat': 42.33669827745169, 'lng': -71.05333254718292}",-Z7xYqtjFfcpcKH490mIJw,OK,17918,Boston,42.3367,-71.053299,22.389185,0,POINT (-71.053299 42.3367),54595,Residential
9493,gsv_9493.jpg,© Google,2011-07-01,"{'lat': 42.3152906, 'lng': -71.0973762}",-ZT6ta0OJHH2EdkycipxUA,OK,7985,Boston,42.31525,-71.097206,23.469563,0,POINT (-71.097206 42.31525),54752,Residential
7155,gsv_7155.jpg,© Google,2016-06-01,"{'lat': 42.2971945, 'lng': -71.0548307}",jyJhSD-OxRdFjzNnaPS2Aw,OK,2903,Boston,42.297375,-71.054985,24.549242,0,POINT (-71.054985 42.297375),55687,Residential
15322,gsv_15322.jpg,© Google,2017-08-01,"{'lat': 42.38230239047462, 'lng': -71.06132539672839}",c9G7tJyBi86hyWa4XuO5Jw,OK,48088,Boston,42.382197999999995,-71.06118000000002,13.488751999999998,0,POINT (-71.06118000000002 42.382198),54857,Industrial
7939,gsv_7939.jpg,© Google,2018-09-01,"{'lat': 42.33055757154484, 'lng': -71.03993193987908}",QnPrUhcuZndUtadWXtRonA,OK,14118,Boston,42.330524,-71.039978,22.781311,0,POINT (-71.039978 42.330524),54595,Residential
12271,gsv_12271.jpg,© Google,2011-07-01,"{'lat': 42.34406, 'lng': -71.0805033}",al5cJVMxHz_-6oN-qbHy6A,OK,22469,Boston,42.343849,-71.080315,23.109807999999997,0,POINT (-71.080315 42.343849),54937,Open Space
5257,gsv_5257.jpg,© Google,2018-08-01,"{'lat': 42.29097831935274, 'lng': -71.07723481339414}",SG-2Zswo6XNJr68h9DL3cA,OK,1492,Boston,42.290779,-71.077179,23.596161,0,POINT (-71.077179 42.290779),55564,Residential
11811,gsv_11811.jpg,© Lee Toma,2017-09-01,"{'lat': 42.283097, 'lng': -71.0440844}",CAoSLEFGMVFpcFBNYzFFUnhUdHY3TzE4dlpHa0o1Qjg0U0dUVWQ5XzZwQzlhN1hh,OK,115308,Boston,42.282921,-71.044083,23.792269,0,POINT (-71.044083 42.282921),54216,Open Space
11678,gsv_11678.jpg,© Google,2017-07-01,"{'lat': 42.29676401044657, 'lng': -71.13570807387626}",m30QP1l7m8KIB_qHJse0aQ,OK,122242,Boston,42.296864,-71.135773,25.454388,1,POINT (-71.135773 42.296864),54489,Open Space
15567,gsv_15567.jpg,© Google,2018-11-01,"{'lat': 42.38359827521654, 'lng': -71.0486460273137}",SmJQa8sVZES1RejV3Dmbbw,OK,49039,Boston,42.383499,-71.048416,23.314465,0,POINT (-71.048416 42.383499),54857,Industrial
9603,gsv_9603.jpg,© Google,2018-08-01,"{'lat': 42.2974109, 'lng': -71.0838004}",InydVcPUWLZgwEY-dOfnrQ,OK,2887,Boston,42.297367,-71.084259,24.409742,0,POINT (-71.084259 42.297367),54675,Residential
9736,gsv_9736.jpg,© Google,2018-08-01,"{'lat': 42.28239178589212, 'lng': -71.04886141780304}",6_boB7EFwnb6dYkjz6QEjA,OK,288,Boston,42.282391,-71.048897,22.878263,0,POINT (-71.048897 42.282391),55703,Residential
12518,gsv_12518.jpg,© Google,2018-11-01,"{'lat': 42.24806654029793, 'lng': -71.13267768937946}",ZJ1ygq6t9eXSeIKPxEFO_g,OK,89373,Boston,42.248112,-71.132767,24.667173000000002,0,POINT (-71.132767 42.248112),54384,Open Space
11278,gsv_11278.jpg,© Google,2018-09-01,"{'lat': 42.32133039907289, 'lng': -71.1187518219364}",8dHJWX1i3MPsS51wIVCv5A,OK,10571,Boston,42.321751,-71.11859100000002,31.042507,1,POINT (-71.11859100000002 42.321751),55766,Open Space
15675,gsv_15675.jpg,© Google,2018-09-01,"{'lat': 42.35531732425227, 'lng': -71.14302533760333}",wAEd8pd45b9Cga6Ue0sl_A,OK,30369,Boston,42.355225,-71.142799,8.8141766,0,POINT (-71.142799 42.355225),55323,Industrial
7449,gsv_7449.jpg,© Google,2013-08-01,"{'lat': 42.27901885538203, 'lng': -71.13789170790106}",boIfwe9mIhME3_WyPLeAsg,OK,112610,Boston,42.278988,-71.137833,23.534626,0,POINT (-71.137833 42.278988),54250,Residential
2043,gsv_2043.jpg,© Google,2018-08-01,"{'lat': 42.31609187773765, 'lng': -71.07867819515921}",vwWtGk2HnRMXqmCHfXH-GA,OK,8217,Boston,42.315899,-71.078819,28.751259,1,POINT (-71.078819 42.315899),55544,Residential
13408,gsv_13408.jpg,© Google,2018-09-01,"{'lat': 42.3012387, 'lng': -71.0883492}",mXktxUUEE7FRoOiQDhsz8g,OK,3815,Boston,42.301272999999995,-71.088387,22.671993,0,POINT (-71.088387 42.301273),54676,Open Space
14544,gsv_14544.jpg,© Google,2017-07-01,"{'lat': 42.3330856, 'lng': -71.0535364}",kwVgGyhcqDAbxvlRdKjbJQ,OK,15681,Boston,42.333121999999996,-71.05348199999997,20.651022,0,POINT (-71.05348199999997 42.333122),55408,Industrial
10964,gsv_10964.jpg,© Google,2018-08-01,"{'lat': 42.2708573, 'lng': -71.0643817}",Akav0LyRb_GEll4qLJzI7A,OK,106293,Boston,42.270538,-71.064651,28.846506,1,POINT (-71.064651 42.270538),54219,Open Space
1274,gsv_1274.jpg,© Google,2011-07-01,"{'lat': 42.3532725099018, 'lng': -71.169468150281}",vX7oGa3LHP23Hwfo9aMBtA,OK,29267,Boston,42.353275,-71.169441,25.617752,1,POINT (-71.16944100000001 42.353275),55297,Residential
6217,gsv_6217.jpg,© Google,2009-09-01,"{'lat': 42.29025795179485, 'lng': -71.08166529238426}",mtB-UNASlgRlZBVqOxULJQ,OK,119648,Boston,42.290465999999995,-71.082047,22.582716,0,POINT (-71.082047 42.290466),54228,Residential
11387,gsv_11387.jpg,© Google,2018-09-01,"{'lat': 42.34715172347207, 'lng': -71.15984599866968}",G078GrZqunI_nRU_nWZDYQ,OK,25118,Boston,42.347424,-71.15969100000002,25.072395,1,POINT (-71.15969100000002 42.347424),55274,Open Space
19214,gsv_19214.jpg,© Google,2018-08-01,"{'lat': 42.35675909790545, 'lng': -71.05414283383197}",bFUeEk3VS2ON_nhzTyDosQ,OK,31164,Boston,42.35685,-71.054047,22.293348,0,POINT (-71.054047 42.35685),54842,Business
5319,gsv_5319.jpg,© Google,2013-08-01,"{'lat': 42.28156632700301, 'lng': -71.13741363764078}",stHfeSNnfR6Gz7zgCXBKcw,OK,114378,Boston,42.28159,-71.13745899999998,23.653885,0,POINT (-71.13745899999998 42.28159),54250,Residential
7351,gsv_7351.jpg,© Google,2018-08-01,"{'lat': 42.29208016510682, 'lng': -71.078330468159}",y0KQLn2VNrH42B3awrK5Ew,OK,1746,Boston,42.292122,-71.078285,20.691149,0,POINT (-71.07828499999999 42.292122),55564,Residential
8628,gsv_8628.jpg,© Google,2018-08-01,"{'lat': 42.32885197541655, 'lng': -71.0878961299023}",L7BIPjdSIcB1DoeBhUl6oA,OK,13329,Boston,42.328899,-71.087822,21.101406,0,POINT (-71.087822 42.328899),54529,Residential
19070,gsv_19070.jpg,© Google,2018-10-01,"{'lat': 42.3537166, 'lng': -71.138454}",3_geZL2eVCdgyRWhWA19KA,OK,29419,Boston,42.3536,-71.138489,23.778643,0,POINT (-71.13848900000001 42.3536),55397,Business
11830,gsv_11830.jpg,© Google,2017-07-01,"{'lat': 42.24388298124728, 'lng': -71.13301473949493}",tpyldELJDfe-9KUNuFAfkQ,OK,86539,Boston,42.243889,-71.13295699999998,19.364981,0,POINT (-71.13295699999998 42.243889),54389,Open Space
3145,gsv_3145.jpg,© Google,2018-08-01,"{'lat': 42.33939187658159, 'lng': -71.14880465777988}",4ZyLiaEcg8uXIq8O_ssfog,OK,19732,Boston,42.339298,-71.14862099999998,25.547272,1,POINT (-71.14862099999998 42.339298),55363,Residential
16355,gsv_16355.jpg,© Google,2018-08-01,"{'lat': 42.32759555796375, 'lng': -71.08322681332183}",q9ryZowTs2VnMH1GYcUQEg,OK,12768,Boston,42.327599,-71.083321,25.825101999999998,1,POINT (-71.083321 42.327599),54528,Mixed Use
12780,gsv_12780.jpg,© Google,2018-09-01,"{'lat': 42.30696158789404, 'lng': -71.08807823986415}",dulmBXHpKAQ5dm_lWbgrjw,OK,4997,Boston,42.306801,-71.088196,23.995312,0,POINT (-71.088196 42.306801),54676,Open Space
9635,gsv_9635.jpg,© Google,2018-09-01,"{'lat': 42.33560846046165, 'lng': -71.10107731953731}",ttb5JlbCNJq3ajfgCTcyoQ,OK,17394,Boston,42.335724,-71.10114300000002,22.501949,0,POINT (-71.10114300000002 42.335724),55228,Residential
13045,gsv_13045.jpg,© Google,2017-08-01,"{'lat': 42.37129049285728, 'lng': -71.02784702867714}",dVyuEO1OUXkNw4CbSrV1QQ,OK,40027,Boston,42.371147,-71.028152,19.465861999999998,0,POINT (-71.02815200000001 42.371147),55508,Open Space
15132,gsv_15132.jpg,© Google,2018-09-01,"{'lat': 42.38401765922346, 'lng': -71.02259161997306}",f1fC8koZKm-zwR92HWUbjQ,OK,49473,Boston,42.384147999999996,-71.022903,18.983089,0,POINT (-71.022903 42.384148),55434,Industrial
13832,gsv_13832.jpg,© Google,2018-08-01,"{'lat': 42.35428238976899, 'lng': -71.0507731166733}",R5Y1hJJbRYFfkDil24D4ow,OK,29897,Boston,42.354572,-71.050484,25.028385,1,POINT (-71.050484 42.354572),54845,Industrial
10729,gsv_10729.jpg,© Google,2009-09-01,"{'lat': 42.30704052829581, 'lng': -71.09290476494462}",vmjazThNi7Cfcw7owcdDug,OK,4999,Boston,42.306801,-71.09270500000002,27.671540999999998,1,POINT (-71.09270500000002 42.306801),54676,Open Space
9153,gsv_9153.jpg,© Google,2018-08-01,"{'lat': 42.29831026096399, 'lng': -71.07423939843802}",3r-8evY_GDaShpwZkqU7Vw,OK,3159,Boston,42.298347,-71.07431,23.873898999999998,0,POINT (-71.07431 42.298347),55654,Residential
6831,gsv_6831.jpg,© Google,2013-08-01,"{'lat': 42.26830087662273, 'lng': -71.10296011762088}",iemurwcGDy7voimhRlxSlg,OK,104773,Boston,42.268265,-71.10311899999998,24.153856,0,POINT (-71.10311899999998 42.268265),54344,Residential
16382,gsv_16382.jpg,© Google,2018-08-01,"{'lat': 42.34906666461048, 'lng': -71.08113772331195}",hnSppdUOQPweXrBq1z7y8Q,OK,26174,Boston,42.349049,-71.08107,31.555355,1,POINT (-71.08107 42.349049),55138,Mixed Use
9868,gsv_9868.jpg,© Google,2017-06-01,"{'lat': 42.28222466473649, 'lng': -71.1614674904188}",lhwyKGmJWwuHTLRcGDB1fg,OK,114838,Boston,42.282238,-71.16147600000002,20.938482,0,POINT (-71.16147600000002 42.282238),54446,Residential
4184,gsv_4184.jpg,© Google,2017-06-01,"{'lat': 42.2587528, 'lng': -71.1228169}",FfJaxa0S3f9fo9JiMQmZyw,OK,97743,Boston,42.258839,-71.122826,30.110218,1,POINT (-71.122826 42.258839),54344,Residential
16506,gsv_16506.jpg,© Google,2018-10-01,"{'lat': 42.34149062017732, 'lng': -71.06922258764803}",AmeIkObZAQ7BNPCgEBVCjw,OK,20959,Boston,42.341576,-71.069244,27.973391999999997,1,POINT (-71.069244 42.341576),54894,Mixed Use
1607,gsv_1607.jpg,© Google,2018-08-01,"{'lat': 42.32659902850479, 'lng': -71.08042710605936}",lYC5HyOoCVLg84c4gzfqZA,OK,12353,Boston,42.326626,-71.080505,30.10754600000001,1,POINT (-71.080505 42.326626),55544,Residential
9522,gsv_9522.jpg,© Google,2014-09-01,"{'lat': 42.32636327939493, 'lng': -71.08472028320958}",BN-gI5pbc7Dbi7byRnHDaQ,OK,12229,Boston,42.326298,-71.084824,24.065282999999997,0,POINT (-71.084824 42.326298),54531,Residential
19164,gsv_19164.jpg,© Google,2018-08-01,"{'lat': 42.32640976870759, 'lng': -71.0645979473186}",2-0HzoezJawn-jVTd1-Eaw,OK,12195,Boston,42.326298,-71.064552,20.005838,0,POINT (-71.06455200000001 42.326298),55753,Business
840,gsv_840.jpg,© Google,2018-08-01,"{'lat': 42.31455085105395, 'lng': -71.08593338241513}",TvSYlYyvUAF76CDYZRgJ_w,OK,7699,Boston,42.314598,-71.085945,28.343987,1,POINT (-71.085945 42.314598),54586,Residential
13999,gsv_13999.jpg,© Google,2018-06-01,"{'lat': 42.34246494428616, 'lng': -71.06048475371368}",5XGYv_2NvCLvTlLLQmyQBA,OK,21751,Boston,42.342873,-71.060242,26.573015,1,POINT (-71.060242 42.342873),55422,Industrial
13600,gsv_13600.jpg,© Google,2018-09-01,"{'lat': 42.3301093, 'lng': -71.0787204}",1TnA2DEpiP4sh6HTHJQl_g,OK,13993,Boston,42.3302,-71.078819,27.04657000000001,1,POINT (-71.078819 42.3302),54519,Industrial
17421,gsv_17421.jpg,© Google,2018-08-01,"{'lat': 42.35949306965257, 'lng': -71.05987914967821}",pDp-NhK15HzcUFvVMu84qw,OK,32778,Boston,42.359446999999996,-71.060051,15.842115,0,POINT (-71.060051 42.359447),55100,Mixed Use
19162,gsv_19162.jpg,© Google,2018-11-01,"{'lat': 42.28634904660927, 'lng': -71.1524007372749}",Rn4m7DN2-oEHVNd5RbD7Ug,OK,117449,Boston,42.286465,-71.15265699999998,21.143913,0,POINT (-71.15265699999998 42.286465),54447,Business
19483,gsv_19483.jpg,© Google,2018-10-01,"{'lat': 42.35810306810141, 'lng': -71.15811061620717}",BVuh2WH1ExVanz54qdxVhA,OK,32138,Boston,42.35815,-71.157997,20.331272,0,POINT (-71.15799699999999 42.35815),55353,Business
6097,gsv_6097.jpg,© Google,2013-09-01,"{'lat': 42.27664145924445, 'lng': -71.0812283962922}",nJAr72gO39ztGuyzCQ6fFw,OK,110971,Boston,42.276714,-71.081726,22.08251,0,POINT (-71.081726 42.276714),54643,Residential
7083,gsv_7083.jpg,© Google,2018-08-01,"{'lat': 42.37849922538396, 'lng': -71.06371678313522}",QMi7ySo2GA8KkjnNdrU_kQ,OK,45344,Boston,42.378624,-71.06399499999998,21.857065,0,POINT (-71.06399499999998 42.378624),54791,Residential
14336,gsv_14336.jpg,© Focal Rack,2018-07-01,"{'lat': 42.379745791156, 'lng': -71.071796073375}",CAoSLEFGMVFpcE9qT3BpSW03ZHJsYldWb1hyeVp6OUQzd2ZLNGZTdUI4M0VQRGhI,OK,46341,Boston,42.379925,-71.071877,15.071370000000002,0,POINT (-71.071877 42.379925),54825,Industrial
1575,gsv_1575.jpg,© Google,2018-08-01,"{'lat': 42.31172088443712, 'lng': -71.05058935195461}",jyQvnZjyFXf3VsEFMd6ycw,OK,6573,Boston,42.312,-71.050667,25.132177,1,POINT (-71.050667 42.312),55744,Residential
10507,gsv_10507.jpg,© Lee Toma,2017-09-01,"{'lat': 42.2879970664633, 'lng': -71.03872931591846}",CAoSLEFGMVFpcE05bFpwWTU3eVJfTHBWX2pQNFp0WlRuU0JfOVZTUTJVS29yckIw,OK,118444,Boston,42.288097,-71.03875699999998,29.217428,1,POINT (-71.03875699999998 42.288097),55670,Open Space
9030,gsv_9030.jpg,© Google,2018-09-01,"{'lat': 42.35293829992794, 'lng': -71.14639121461535}",wNP3l-nlAp9liFEwInycIg,OK,29026,Boston,42.352947,-71.146362,20.609253,0,POINT (-71.146362 42.352947),55379,Residential
16502,gsv_16502.jpg,© Google,2010-06-01,"{'lat': 42.34979673212244, 'lng': -71.07085890374407}",qnONBL8Smyeu303e5QlSTA,OK,26648,Boston,42.349697,-71.070938,26.479874,1,POINT (-71.070938 42.349697),54774,Mixed Use
19512,gsv_19512.jpg,© Google,2018-05-01,"{'lat': 42.28210336308406, 'lng': -71.05554024766374}",2ynWdoNsorg5wczCRwr59w,OK,271,Boston,42.282097,-71.05555,22.967154,0,POINT (-71.05555 42.282097),55728,Business
7358,gsv_7358.jpg,© Google,2018-08-01,"{'lat': 42.298658798381624, 'lng': -71.07507963145409}",YOcY2dJEp7dJaBQSEAbWyQ,OK,3230,Boston,42.298676,-71.074875,20.995201,0,POINT (-71.07487500000001 42.298676),55654,Residential
13739,gsv_13739.jpg,© Google,2018-10-01,"{'lat': 42.34616432422631, 'lng': -71.05177768455948}",NH2aFliJsVGHyVyC5PJ0Ig,OK,23953,Boston,42.346123,-71.05160500000002,26.448675,1,POINT (-71.05160500000002 42.346123),55424,Industrial
6165,gsv_6165.jpg,© Google,2018-09-01,"{'lat': 42.32694546031654, 'lng': -71.10736219764831}",WQA_hQz44MqvNWOzxOqUMA,OK,12401,Boston,42.326626,-71.107529,23.149517000000003,0,POINT (-71.107529 42.326626),55764,Residential
10463,gsv_10463.jpg,© Google,2011-08-01,"{'lat': 42.29359599561428, 'lng': -71.13299498406477}",rfrniLzkeQFKrtbOgq2fsQ,OK,120871,Boston,42.293289,-71.13295699999998,26.762575,1,POINT (-71.13295699999998 42.293289),54255,Open Space
19987,gsv_19987.jpg,© Google,2018-08-01,"{'lat': 42.3775994, 'lng': -71.0700499}",Z-p1VxPQeXfngggbJ3L60Q,OK,44634,Boston,42.377646999999996,-71.070183,17.238266,0,POINT (-71.070183 42.377647),54823,Comm/Instit
3427,gsv_3427.jpg,© Google,2017-08-01,"{'lat': 42.2643510394791, 'lng': -71.12133222141289}",H7tMr-RgWUr2dcfIAhGN5Q,OK,102076,Boston,42.264362,-71.12150600000002,25.571852,1,POINT (-71.12150600000002 42.264362),54344,Residential
17444,gsv_17444.jpg,© Tim crooke,2018-01-01,"{'lat': 42.3589096, 'lng': -71.0639954}",CAoSLEFGMVFpcFB2Z3k4SlZ5RVJYYjFxUXF3MXEwbVFWY1BoVWZ6MFlzNUdadTNn,OK,32609,Boston,42.359123,-71.06399499999998,17.116224,0,POINT (-71.06399499999998 42.359123),55097,Mixed Use
12287,gsv_12287.jpg,© Google,2018-10-01,"{'lat': 42.33820377460921, 'lng': -71.03191451876624}",ALnH8o6w2c40rZMC5zN82w,OK,18712,Boston,42.337996999999994,-71.031906,21.145832000000002,0,POINT (-71.03190600000001 42.337997),54596,Open Space
18065,gsv_18065.jpg,© Google,2018-09-01,"{'lat': 42.32863496971246, 'lng': -71.08309394587677}",EECsHqwOtd6jPcIUCnIjUg,OK,13177,Boston,42.328575,-71.08313000000003,22.936071,0,POINT (-71.08313000000003 42.328575),54528,Mixed Use
19664,gsv_19664.jpg,© Google,2018-09-01,"{'lat': 42.35363804781225, 'lng': -71.12089382145486}",t9tMjTakWOpkucjFI9Nzdg,OK,29388,Boston,42.3536,-71.12085,31.582440999999996,1,POINT (-71.12085 42.3536),55313,Comm/Instit
354,gsv_354.jpg,© Google,2013-08-01,"{'lat': 42.2918066, 'lng': -71.1149543}",lsJ83-_7IQO7ZeWtd5yB3Q,OK,120294,Boston,42.291988,-71.114944,25.69381,1,POINT (-71.11494399999999 42.291988),54238,Residential
17177,gsv_17177.jpg,© Google,2016-10-01,"{'lat': 42.34323825206081, 'lng': -71.08346362495963}",Dp_isjLXsuDGon3X9XI9Lg,OK,22009,Boston,42.343201,-71.083321,28.181208,1,POINT (-71.083321 42.343201),55136,Mixed Use
4917,gsv_4917.jpg,© Google,2018-09-01,"{'lat': 42.3170596, 'lng': -71.1014164}",KhxWB4tjysGHh6-5wFV0kQ,OK,8639,Boston,42.316875,-71.10189799999998,30.616402,1,POINT (-71.10189799999998 42.316875),55791,Residential
6704,gsv_6704.jpg,© Google,2013-08-01,"{'lat': 42.27086585835011, 'lng': -71.09905607869946}",h95J970j0e4XNxRUX0JR5w,OK,106584,Boston,42.270863,-71.098991,22.38492,0,POINT (-71.098991 42.270863),54638,Residential
